Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
2573,2573,,1,1,31,0.058779,0.065546,0,0,0,21,0.000118,0,0,0,0.007004
2574,2574,,8,8,31,0.062404,0.077913,63935.541195,0,0,23,0.000515,0,0.142857,4,0.189806
2575,2575,,13,13,30,0.066502,0.086069,164975.972087,0,0,23,0.00082,0,0.012821,1,0.283034
2576,2576,,6,6,33,0.05801,0.070031,16609.355404,0,0,24,0.000388,0,0.2,3,0.078848
2577,2577,,5,5,33,0.057327,0.070054,20965.990064,0,0,26,0.000388,0,0,0,0.064111
2578,2578,,3,3,31,0.063138,0.07648,14813,0,0,24,0.000254,0,0,0,0.060545
2579,2579,,4,4,34,0.053024,0.062898,4939,0,0,23,0.000266,0,0.5,3,0.079677
2580,2580,,1,1,35,0.050355,0.057976,0,0,0,23,0.000087,0,0,0,0.017997
2581,2581,,1,1,31,0.062356,0.076127,0,0,0,23,0.000084,0,0,0,0.052927
2582,2582,,1,1,33,0.057581,0.067534,0,0,0,24,0.000101,0,0,0,0.01178
2583,2583,,3,3,32,0.061099,0.074197,29609,0,0,24,0.000251,0,0,0,0.042919
2584,2584,,3,3,30,0.066327,0.083466,89631.046154,0,0,23,0.000173,0,0,0,0.132799
2585,2585,,13,13,31,0.063767,0.081132,314216.239602,0,0,24,0.000695,0,0.141026,11,0.342207
2586,2586,,10,10,30,0.067387,0.085853,464689.697687,0,0,24,0.000603,0,0.044444,2,0.25464
2587,2587,,1,1,33,0.056237,0.06765,0,0,0,26,0.00009,0,0,0,0.024565
2588,2588,,5,5,32,0.059587,0.075054,41918.748856,0,0,26,0.000353,0,0.1,1,0.116223
2589,2589,,1,1,37,0.047752,0.053299,0,0,0,26,0.000106,0,0,0,0.009872
2590,2590,,3,3,32,0.059399,0.06983,19747,0,0,24,0.000281,0,0,0,0.026616
2591,2591,,3,3,30,0.067668,0.081084,30973.795972,0,0,21,0.000215,0,0,0,0.059372
2592,2592,,2,2,31,0.06257,0.077392,41.261905,0,0,23,0.000134,0,0,0,0.089987
2593,2593,,7,7,28,0.071349,0.086356,330110.735196,0,0,21,0.000496,0,0.047619,1,0.131207
2594,2594,,3,3,26,0.080944,0.095512,2346002.324442,0,0,21,0.000202,0,0,0,0.048448
2595,2595,,9,9,31,0.060408,0.073007,65034.361488,0,0,25,0.000524,0,0.166667,6,0.2083
2596,2596,,8,8,31,0.062919,0.081344,106749.564882,0,0,23,0.000455,0,0.071429,2,0.234977
2597,2597,,3,3,31,0.062416,0.077219,2882.720716,0,0,23,0.00019,0,0,0,0.086859
2598,2598,,1,1,31,0.061897,0.071229,0,0,0,21,0.000094,0,0,0,0.01395
2599,2599,,3,3,30,0.06598,0.078314,5850.508812,0,0,21,0.000226,0,0,0,0.056908
2600,2600,,2,2,30,0.064349,0.075469,4939,0,0,25,0.000175,0,0,0,0.029201
2601,2601,,5,5,31,0.063021,0.080602,69496.784222,0,0,23,0.00031,0,0.1,1,0.166099
2602,2602,,1,1,30,0.065201,0.074833,0,0,0,21,0.000091,0,0,0,0.023664
2603,2603,,3,3,30,0.066313,0.082157,8565.634018,0,0,23,0.000208,0,0,0,0.062914
2604,2604,,8,8,29,0.070684,0.086206,574410.304261,0,0,24,0.00051,0,0.071429,2,0.146728
2605,2605,,4,4,27,0.080358,0.096667,2272683.123763,0,0,21,0.000252,0,0.166667,1,0.072091
2606,2606,,7,7,27,0.079626,0.098718,2477882.327242,0,0,21,0.000402,0,0.095238,2,0.154813
2607,2607,,8,8,28,0.074796,0.09463,577840.240322,0,0,23,0.000489,0,0,0,0.20976
2608,2608,,10,10,29,0.070757,0.091678,475717.324886,0,0,23,0.000603,0,0,0,0.235641
2609,2609,,3,3,30,0.066023,0.077507,9876,0,0,24,0.000231,0,0.333333,1,0.05153
2610,2610,,1,1,35,0.050401,0.057408,0,0,0,26,0.000108,0,0,0,0.009035
2611,2611,,6,6,29,0.073452,0.090677,164401.761814,0,0,21,0.000405,0,0,0,0.104433
2612,2612,,4,4,28,0.078028,0.094884,1191726.59475,0,0,21,0.000245,0,0.166667,1,0.09119
2613,2613,,1,1,31,0.061214,0.068853,0,0,0,21,0.000108,0,0,0,0.010668
2614,2614,,3,3,31,0.064653,0.079608,9876,0,0,21,0.000214,0,0.333333,1,0.092097
2615,2615,,1,1,35,0.052783,0.060745,0,0,0,26,0.000099,0,0,0,0.014275
2616,2616,,4,4,34,0.055724,0.066077,39823.410842,0,0,26,0.000323,0,0,0,0.05068
2617,2617,,12,12,30,0.069012,0.088486,601132.098465,0,0,21,0.000724,0,0.060606,4,0.257547
2618,2618,,3,3,28,0.077184,0.093145,362045.249236,0,0,21,0.000193,0,0.333333,1,0.063655
2619,2619,,3,3,32,0.059361,0.073286,15742.713705,0,0,26,0.000206,0,0,0,0.077705
2620,2620,,3,3,31,0.061708,0.074142,27416.367585,0,0,25,0.000217,0,0,0,0.03935
2621,2621,,4,4,30,0.065941,0.080535,24278.182065,0,0,30,0.000263,0,0.166667,1,0.088158
2622,2622,,4,4,33,0.056344,0.06883,45339.412188,0,0,25,0.000313,0,0,0,0.044914
2623,2623,,3,3,30,0.066502,0.083907,68517.512985,0,0,23,0.000212,0,0,0,0.1046
2624,2624,,3,3,30,0.066499,0.083839,58754.362985,0,0,23,0.000199,0,0,0,0.103327
2625,2625,,1,1,33,0.05721,0.066826,0,0,0,26,0.000094,0,0,0,0.023462
2626,2626,,1,1,33,0.05721,0.066826,0,0,0,26,0.000094,0,0,0,0.023462
2627,2627,,6,6,32,0.060681,0.07368,55525.111953,0,0,26,0.000448,0,0,0,0.099817
2628,2628,,2,2,32,0.056377,0.063072,9876,0,0,25,0.000211,0,0,0,0.01515
2629,2629,,4,4,33,0.055983,0.068864,28251.631788,0,0,25,0.000269,0,0,0,0.060611
2630,2630,,1,1,34,0.05355,0.059477,0,0,0,26,0.00012,0,0,0,0.006356
2631,2631,,3,3,31,0.062284,0.075796,6401.173205,0,0,23,0.000243,0,0,0,0.056854
2632,2632,,2,2,31,0.062663,0.073902,4939,0,0,21,0.000181,0,0,0,0.024741
2633,2633,,2,2,32,0.059522,0.073847,130.080253,0,0,23,0.00015,0,0,0,0.05848
2634,2634,,1,1,32,0.058633,0.068834,0,0,0,23,0.000099,0,0,0,0.013944
2635,2635,,1,1,34,0.052827,0.061755,0,0,0,25,0.000098,0,0,0,0.010346
2636,2636,,2,2,33,0.055917,0.066725,7531.372047,0,0,23,0.000144,0,0,0,0.027838
2637,2637,,2,2,31,0.065092,0.081532,18164.994605,0,0,21,0.000132,0,0,0,0.086547
2638,2638,,3,3,33,0.055773,0.067299,18275.974828,0,0,25,0.000237,0,0,0,0.032296
2639,2639,,2,2,33,0.058062,0.070978,188.257927,0,0,23,0.000142,0,0,0,0.057679
2640,2640,,3,3,34,0.053075,0.061916,19747,0,0,26,0.000274,0,0,0,0.023514
2641,2641,,3,3,33,0.059077,0.071696,14691.703066,0,0,26,0.000241,0,0,0,0.04341
2642,2642,,1,1,31,0.063402,0.073605,0,0,0,26,0.000088,0,0,0,0.02537
2643,2643,,4,4,32,0.059414,0.069756,23701.201951,0,0,26,0.000312,0,0,0,0.04641
2644,2644,,4,4,33,0.056102,0.064788,9887,0,0,26,0.000337,0,0,0,0.042189
2645,2645,,6,6,32,0.059109,0.06914,70932.316017,0,0,26,0.000461,0,0,0,0.079568
2646,2646,,3,3,34,0.053854,0.063177,7596.421409,0,0,26,0.000248,0,0,0,0.036329
2647,2647,,8,8,33,0.055822,0.064358,36381.556044,0,0,26,0.00071,0,0,0,0.078133
2648,2648,,5,5,33,0.056117,0.065282,17196.938688,0,0,26,0.000395,0,0,0,0.065168
2649,2649,,4,4,34,0.053146,0.060792,10099.03826,0,0,26,0.000352,0,0,0,0.05087
2650,2650,,2,2,31,0.064052,0.073996,2,0,0,21,0.000169,0,0,0,0.021843
2651,2651,,2,2,30,0.066084,0.080944,4939,0,0,23,0.000168,0,0,0,0.049296
2652,2652,,2,2,32,0.056361,0.066985,0,0,0,25,0.00012,0,1,1,0.065373
2653,2653,,2,2,30,0.065101,0.076173,4939,0,0,23,0.000194,0,0,0,0.020073
2654,2654,,3,3,29,0.069629,0.084215,23235.038098,0,0,23,0.000237,0,0,0,0.055869
2655,2655,,6,6,30,0.06408,0.077538,37407.265112,0,0,25,0.000349,0,0.133333,2,0.131272
2656,2656,,3,3,32,0.059629,0.07093,9877,0,0,24,0.000275,0,0,0,0.028213
2657,2657,,5,5,32,0.058959,0.072258,3716.187414,0,0,23,0.000266,0,0.4,4,0.152896
2658,2658,,2,2,33,0.054195,0.062076,4939,0,0,25,0.000203,0,0,0,0.015911
2659,2659,,2,2,32,0.057297,0.067213,9876,0,0,25,0.000171,0,0,0,0.034191
2660,2660,,2,2,37,0.046792,0.051784,0.5,0,0,21,0.000186,0,0,0,0.015014
2661,2661,,1,1,33,0.056062,0.064027,0,0,0,24,0.000116,0,0,0,0.007225
2662,2662,,12,12,30,0.066065,0.082672,99125.755987,0,0,26,0.000621,0,0.166667,11,0.359077
2663,2663,,1,1,32,0.058775,0.069501,0,0,0,26,0.000087,0,0,0,0.022214
2664,2664,,1,1,30,0.063534,0.073726,0,0,0,25,0.000094,0,0,0,0.025719
2665,2665,,1,1,30,0.063534,0.073726,0,0,0,25,0.000094,0,0,0,0.025719
2666,2666,,2,2,30,0.062449,0.071056,4939,0,0,21,0.000206,0,0,0,0.016567
2667,2667,,1,1,34,0.051409,0.057699,0,0,0,25,0.000117,0,0,0,0.006912
2668,2668,,3,3,31,0.062444,0.076825,4939,0,0,26,0.000201,0,0.333333,1,0.119798
2669,2669,,1,1,33,0.056274,0.065008,0,0,0,24,0.000108,0,0,0,0.00941
2670,2670,,5,5,32,0.057995,0.07018,15857.621278,0,0,25,0.000282,0,0.3,3,0.110071
2671,2671,,6,6,32,0.05763,0.067469,41516.032976,0,0,22,0.000361,0,0.2,3,0.095929
2672,2672,,3,3,32,0.060083,0.073229,5673.089936,0,0,24,0.000215,0,0,0,0.051397
2673,2673,,1,1,33,0.056679,0.066682,0,0,0,24,0.000091,0,0,0,0.012526
2674,2674,,5,5,32,0.060083,0.073471,5763.577382,0,0,24,0.000306,0,0.3,3,0.125142
2675,2675,,1,1,33,0.054485,0.06172,0,0,0,23,0.000081,0,0,0,0.026545
2676,2676,,1,1,31,0.060994,0.070659,0,0,0,21,0.000096,0,0,0,0.014433
2677,2677,,3,3,30,0.064955,0.077841,36756.128161,0,0,21,0.000232,0,0,0,0.061465
2678,2678,,2,2,34,0.052278,0.058676,0,0,0,26,0.000159,0,1,1,0.020177
2679,2679,,1,1,30,0.06352,0.073395,0,0,0,25,0.0001,0,0,0,0.015284
2680,2680,,3,3,29,0.067827,0.081016,39463,0,0,25,0.000245,0,0,0,0.068771
2681,2681,,1,1,32,0.058354,0.065687,0,0,0,24,0.000095,0,0,0,0.014727
2682,2682,,1,1,33,0.058051,0.070668,0,0,0,23,0.000087,0,0,0,0.042373
2683,2683,,1,1,33,0.058051,0.070668,0,0,0,23,0.000087,0,0,0,0.042373
2684,2684,,2,2,31,0.06215,0.074806,0,0,0,26,0.000125,0,1,1,0.092519
2685,2685,,3,3,31,0.061971,0.071472,44386,0,0,24,0.000226,0,0,0,0.037514
2686,2686,,3,3,32,0.058366,0.066173,39457.5,0,0,24,0.000234,0,0,0,0.029575
2687,2687,,7,7,33,0.056163,0.069473,20173.775397,0,0,23,0.00043,0,0.142857,3,0.144821
2688,2688,,1,1,35,0.051645,0.058725,0,0,0,22,0.000106,0,0,0,0.010041
2689,2689,,1,1,35,0.051645,0.058725,0,0,0,22,0.000106,0,0,0,0.010041
2690,2690,,1,1,33,0.055157,0.062802,0,0,0,26,0.000089,0,0,0,0.015818
2691,2691,,4,4,32,0.058377,0.068319,24679,0,0,26,0.000274,0,0.166667,1,0.066116
2692,2692,,6,6,32,0.058998,0.072092,14813,0,0,23,0.000386,0,0.266667,4,0.13142
2693,2693,,5,5,32,0.058775,0.071018,12927.215383,0,0,23,0.000282,0,0.3,3,0.110472
2694,2694,,5,5,31,0.061245,0.072865,19750,0,0,23,0.000453,0,0,0,0.040767
2695,2695,,1,1,32,0.058699,0.068675,0,0,0,23,0.000108,0,0,0,0.009699
2696,2696,,2,2,31,0.061008,0.071076,0,0,0,22,0.000138,0,1,1,0.038649
2697,2697,,7,7,32,0.059428,0.07083,25209.247475,0,0,24,0.000416,0,0.190476,4,0.101011
2698,2698,,2,2,32,0.059348,0.07285,4939,0,0,26,0.00017,0,0,0,0.056055
2699,2699,,1,1,33,0.056024,0.066305,0,0,0,26,0.000103,0,0,0,0.012567
2700,2700,,2,2,32,0.059019,0.068293,4939,0,0,21,0.000185,0,0,0,0.016315
2701,2701,,2,2,32,0.05953,0.073992,30401.328238,0,0,25,0.000149,0,0,0,0.061082
2702,2702,,3,3,32,0.059477,0.07386,51822.558671,0,0,25,0.000231,0,0,0,0.069873
2703,2703,,5,5,30,0.064964,0.078216,51326.627489,0,0,22,0.000303,0,0.2,2,0.09722
2704,2704,,3,3,29,0.066607,0.077814,24679,0,0,21,0.000263,0,0,0,0.042953
2705,2705,,1,1,31,0.061972,0.073777,0,0,0,26,0.000074,0,0,0,0.062542
2706,2706,,2,2,33,0.055231,0.065584,0,0,0,25,0.000126,0,1,1,0.063151
2707,2707,,1,1,32,0.058354,0.065687,0,0,0,24,0.000095,0,0,0,0.014727
2708,2708,,1,1,31,0.06195,0.070783,0,0,0,24,0.000095,0,0,0,0.012712
2709,2709,,3,3,31,0.062718,0.074725,68571.562701,0,0,21,0.000218,0,0,0,0.043044
2710,2710,,4,4,32,0.05995,0.072647,2.5,0,0,24,0.000231,0,0.666667,4,0.123191
2711,2711,,4,4,32,0.058339,0.065831,9877,0,0,24,0.000347,0,0.166667,1,0.029398
2712,2712,,1,1,29,0.067535,0.078173,0,0,0,21,0.000092,0,0,0,0.014944
2713,2713,,1,1,29,0.067535,0.078173,0,0,0,21,0.000092,0,0,0,0.014944
2714,2714,,2,2,34,0.052278,0.058676,0,0,0,26,0.000159,0,1,1,0.020177
2715,2715,,4,4,33,0.055416,0.066004,5887.660387,0,0,23,0.000282,0,0.333333,2,0.062341
2716,2716,,3,3,34,0.053725,0.062515,0,0,0,24,0.000195,0,1,3,0.045161
2717,2717,,10,10,32,0.060179,0.074854,244103.933971,0,0,24,0.000616,0,0.066667,3,0.197833
2718,2718,,1,1,31,0.060819,0.070834,0,0,0,25,0.00009,0,0,0,0.016011
2719,2719,,2,2,33,0.05677,0.067692,0,0,0,24,0.000139,0,1,1,0.060033
2720,2720,,2,2,32,0.060055,0.073142,0,0,0,24,0.000128,0,1,1,0.100991
2721,2721,,2,2,33,0.056,0.068729,616.896032,0,0,23,0.000128,0,0,0,0.105195
2722,2722,,5,5,32,0.061762,0.077419,58330.902498,0,0,24,0.000281,0,0.4,4,0.155555
2723,2723,,3,3,33,0.056125,0.069183,954.148558,0,0,23,0.000187,0,0,0,0.073504
2724,2724,,7,7,34,0.052984,0.061439,8344.711354,0,0,22,0.00041,0,0.285714,6,0.132323
2725,2725,,3,3,35,0.050358,0.058249,2469,0,0,23,0.000205,0,0.666667,2,0.034823
2726,2726,,3,3,35,0.050358,0.058249,2469,0,0,23,0.000205,0,0.666667,2,0.034823
2727,2727,,3,3,34,0.051714,0.05855,4939,0,0,22,0.000232,0,0.333333,1,0.044973
2728,2728,,5,5,30,0.063707,0.075939,7378.743885,0,0,25,0.000307,0,0.3,3,0.137634
2729,2729,,3,3,34,0.051069,0.05933,4962.438095,0,0,25,0.000246,0,0,0,0.028032
2730,2730,,3,3,33,0.053785,0.063523,9851.561905,0,0,25,0.000244,0,0,0,0.034958
2731,2731,,1,1,35,0.048589,0.055104,0,0,0,25,0.0001,0,0,0,0.009719
2732,2732,,1,1,34,0.05104,0.058614,0,0,0,25,0.000099,0,0,0,0.010798
2733,2733,,3,3,29,0.070063,0.086827,72222.130628,0,0,23,0.000213,0,0,0,0.099236
2734,2734,,1,1,35,0.051671,0.058882,0,0,0,22,0.000094,0,0,0,0.011371
2735,2735,,1,1,36,0.049109,0.054624,0,0,0,24,0.000125,0,0,0,0.006599
2736,2736,,5,5,33,0.057598,0.06908,22718.504323,0,0,22,0.000325,0,0.2,2,0.071867
2737,2737,,4,4,34,0.05451,0.064247,8153.566228,0,0,22,0.000272,0,0.166667,1,0.060365
2738,2738,,3,3,34,0.054486,0.063715,4939,0,0,22,0.000223,0,0.333333,1,0.038891
2739,2739,,2,2,31,0.059135,0.069964,91.209524,0,0,25,0.000135,0,0,0,0.057378
2740,2740,,8,8,31,0.06123,0.075667,18361.01078,0,0,25,0.000413,0,0.25,7,0.250594
2741,2741,,3,3,30,0.062532,0.074662,8820.704991,0,0,25,0.000214,0,0,0,0.053105
2742,2742,,1,1,31,0.058853,0.068056,0,0,0,25,0.000091,0,0,0,0.01299
2743,2743,,3,3,28,0.070552,0.084774,48831.317143,0,0,21,0.000209,0,0,0,0.059629
2744,2744,,1,1,29,0.065904,0.076546,0,0,0,21,0.00009,0,0,0,0.01404
2745,2745,,2,2,31,0.061024,0.071171,0,0,0,22,0.000133,0,1,1,0.037854
2746,2746,,1,1,37,0.04679,0.051612,0,0,0,21,0.000124,0,0,0,0.006655
2747,2747,,1,1,37,0.046814,0.051746,0,0,0,22,0.000124,0,0,0,0.006653
2748,2748,,1,1,37,0.046789,0.051611,0,0,0,21,0.000123,0,0,0,0.006696
2749,2749,,1,1,38,0.044705,0.048916,0,0,0,21,0.000124,0,0,0,0.006696
2750,2750,,1,1,37,0.046789,0.051611,0,0,0,21,0.000123,0,0,0,0.006696
2751,2751,,1,1,37,0.046791,0.051649,0,0,0,21,0.000117,0,0,0,0.007112
2752,2752,,1,1,37,0.046814,0.051746,0,0,0,22,0.000124,0,0,0,0.006653
2753,2753,,1,1,36,0.049081,0.054734,0,0,0,21,0.000119,0,0,0,0.006756
2754,2754,,1,1,37,0.046794,0.051669,0,0,0,21,0.000121,0,0,0,0.006758
2755,2755,,1,1,35,0.050319,0.056685,0,0,0,22,0.00008,0,0,0,0.028356
2756,2756,,2,2,35,0.05032,0.056819,0,0,0,22,0.000131,0,1,1,0.049983
2757,2757,,2,2,33,0.058171,0.069878,0,0,0,24,0.000126,0,1,1,0.054901
2758,2758,,2,2,34,0.053178,0.063105,0,0,0,23,0.000144,0,1,1,0.040224
2759,2759,,2,2,33,0.054193,0.062025,4939,0,0,25,0.000202,0,0,0,0.014123
2760,2760,,8,8,31,0.059699,0.07369,11718.567554,0,0,25,0.0004,0,0.25,7,0.263104
2761,2761,,1,1,34,0.05104,0.058637,0,0,0,25,0.000107,0,0,0,0.012176
2762,2762,,1,1,34,0.05104,0.058637,0,0,0,25,0.000107,0,0,0,0.012176
2763,2763,,1,1,34,0.05104,0.058637,0,0,0,25,0.000107,0,0,0,0.012176
2764,2764,,3,3,30,0.062698,0.076387,21487.191664,0,0,25,0.000175,0,0,0,0.092069
2765,2765,,4,4,30,0.064099,0.07797,5349.127038,0,0,25,0.000222,0,0.5,3,0.162391
2766,2766,,4,4,31,0.060727,0.073047,5125.292857,0,0,25,0.000244,0,0.166667,1,0.09458
2767,2767,,2,2,33,0.05392,0.06153,4939,0,0,25,0.000191,0,0,0,0.020491
2768,2768,,1,1,34,0.051162,0.057193,0,0,0,25,0.000112,0,0,0,0.007578
2769,2769,,3,3,33,0.054607,0.063953,6324.438963,0,0,25,0.000238,0,0,0,0.036183
2770,2770,,1,1,34,0.05178,0.059023,0,0,0,25,0.000098,0,0,0,0.010917
2771,2771,,3,3,33,0.054504,0.06242,4939,0,0,22,0.000211,0,0.333333,1,0.052753
2772,2772,,1,1,34,0.051687,0.057834,0,0,0,22,0.00009,0,0,0,0.013382
2773,2773,,1,1,35,0.049167,0.054358,0,0,0,22,0.000106,0,0,0,0.007681
2774,2774,,2,2,34,0.052273,0.057585,0,0,0,24,0.000166,0,1,1,0.020337
2775,2775,,1,1,35,0.050356,0.058044,0,0,0,23,0.00009,0,0,0,0.021209
2776,2776,,1,1,35,0.050356,0.058044,0,0,0,23,0.00009,0,0,0,0.021209
2777,2777,,1,1,35,0.050641,0.058394,0,0,0,25,0.000112,0,0,0,0.009042
2778,2778,,2,2,33,0.055154,0.061576,19732,0,0,24,0.000172,0,0,0,0.022828
2779,2779,,5,5,34,0.053186,0.062147,2011.038939,0,0,22,0.000285,0,0.5,5,0.118686
2780,2780,,5,5,32,0.057615,0.067282,24551.063636,0,0,22,0.0003,0,0.2,2,0.094737
2781,2781,,7,7,33,0.05453,0.063301,24965.580303,0,0,22,0.000437,0,0.142857,3,0.11056
2782,2782,,1,1,31,0.061934,0.070636,0,0,0,24,0.000096,0,0,0,0.012906
2783,2783,,4,4,33,0.057538,0.068129,7407.5,0,0,22,0.00029,0,0.333333,2,0.046797
2784,2784,,2,2,34,0.054409,0.062686,0,0,0,22,0.000152,0,1,1,0.025331
2785,2785,,3,3,33,0.057538,0.068028,2468.5,0,0,22,0.000213,0,0.666667,2,0.04256
2786,2786,,1,1,32,0.057521,0.065578,0,0,0,22,0.000086,0,0,0,0.017092
2787,2787,,5,5,31,0.061031,0.07166,24472.148918,0,0,22,0.000329,0,0.2,2,0.06591
2788,2788,,1,1,31,0.058779,0.065546,0,0,0,21,0.000118,0,0,0,0.007004
2789,2789,,2,2,30,0.064711,0.07688,25111.502406,0,0,25,0.000147,0,0,0,0.035861
2790,2790,,2,2,30,0.066121,0.081363,27999.124409,0,0,23,0.000144,0,0,0,0.056501
2791,2791,,3,3,31,0.061739,0.07387,17468.815752,0,0,23,0.00019,0,0.333333,1,0.061352
2792,2792,,4,4,32,0.058315,0.069245,13394.977384,0,0,23,0.000233,0,0.166667,1,0.092448
2793,2793,,3,3,31,0.061077,0.07189,39.5,0,0,22,0.000182,0,0.333333,1,0.062574
2794,2794,,3,3,29,0.070063,0.086827,72222.130628,0,0,23,0.000213,0,0,0,0.099236
2795,2795,,4,4,32,0.056601,0.068494,2330.993787,0,0,25,0.000224,0,0.166667,1,0.096812
2796,2796,,5,5,33,0.054543,0.063049,12496.467289,0,0,22,0.00031,0,0.2,2,0.079861
2797,2797,,3,3,31,0.059845,0.069047,4939,0,0,25,0.000199,0,0.333333,1,0.083587
2798,2798,,8,8,31,0.059944,0.07057,340.518254,0,0,25,0.000441,0,0.285714,8,0.187837
2799,2799,,6,6,29,0.067843,0.081763,60417.746869,0,0,25,0.000452,0,0,0,0.124265
2800,2800,,10,10,30,0.063652,0.075994,36417.03179,0,0,25,0.00057,0,0.177778,8,0.217245
2801,2801,,4,4,33,0.055909,0.06809,4.5,0,0,23,0.000227,0,0.5,3,0.172644
2802,2802,,1,1,35,0.050641,0.058394,0,0,0,25,0.000112,0,0,0,0.009042
2803,2803,,1,1,34,0.050666,0.055198,0,0,0,25,0.000127,0,0,0,0.006296
2804,2804,,3,3,28,0.073229,0.088175,134365.031317,0,0,25,0.000213,0,0,0,0.057359
2805,2805,,1,1,29,0.068233,0.079371,0,0,0,25,0.000091,0,0,0,0.013826
2806,2806,,4,4,32,0.061045,0.074494,36769.504323,0,0,22,0.000258,0,0.333333,2,0.074137
2807,2807,,2,2,32,0.061005,0.073729,4939,0,0,21,0.000174,0,0,0,0.039855
2808,2808,,1,1,35,0.049681,0.054167,0,0,0,24,0.000105,0,0,0,0.012753
2809,2809,,2,2,32,0.058696,0.071026,0,0,0,23,0.00012,0,1,1,0.125581
2810,2810,,7,7,32,0.056793,0.06907,31709.270117,0,0,25,0.000403,0,0.142857,3,0.141323
2811,2811,,2,2,34,0.054048,0.063858,0,0,0,23,0.000143,0,1,1,0.043938
2812,2812,,1,1,32,0.05874,0.070011,0,0,0,23,0.000085,0,0,0,0.036931
2813,2813,,7,7,31,0.062435,0.076792,25829.863381,0,0,26,0.000417,0,0.142857,3,0.151062
2814,2814,,5,5,32,0.057613,0.067256,10188.701082,0,0,22,0.000292,0,0.2,2,0.091039
2815,2815,,5,5,30,0.064522,0.077083,34316.562466,0,0,25,0.000335,0,0.1,1,0.089106
2816,2816,,1,1,35,0.05042,0.055898,0,0,0,24,0.000126,0,0,0,0.006299
2817,2817,,2,2,32,0.057504,0.065556,4939,0,0,21,0.000197,0,0,0,0.017172
2818,2818,,1,1,33,0.054378,0.060769,0,0,0,21,0.000114,0,0,0,0.007215
2819,2819,,7,7,30,0.065713,0.07999,27010.358795,0,0,26,0.000349,0,0.428571,9,0.240157
2820,2820,,5,5,31,0.060093,0.071028,358.142663,0,0,25,0.000272,0,0.4,4,0.156841
2821,2821,,3,3,31,0.060339,0.071791,4939,0,0,25,0.000208,0,0.333333,1,0.086714
2822,2822,,1,1,32,0.056906,0.065558,0,0,0,25,0.000089,0,0,0,0.017516
2823,2823,,3,3,31,0.060339,0.071791,4939,0,0,25,0.000208,0,0.333333,1,0.086714
2824,2824,,1,1,32,0.056906,0.065558,0,0,0,25,0.000089,0,0,0,0.017516
2825,2825,,6,6,31,0.060305,0.07193,5987.472953,0,0,25,0.000346,0,0.266667,4,0.128522
2826,2826,,2,2,31,0.061479,0.075047,14282.729513,0,0,25,0.000126,0,0,0,0.072126
2827,2827,,2,2,35,0.051644,0.05841,4939,0,0,24,0.000223,0,0,0,0.013052
2828,2828,,3,3,34,0.054455,0.062788,14813,0,0,24,0.000303,0,0,0,0.019276
2829,2829,,1,1,30,0.063589,0.073928,0,0,0,25,0.000088,0,0,0,0.022798
2830,2830,,1,1,30,0.063589,0.073928,0,0,0,25,0.000088,0,0,0,0.022798
2831,2831,,1,1,30,0.063589,0.073928,0,0,0,25,0.000088,0,0,0,0.022798
2832,2832,,3,3,28,0.072556,0.087808,4939,0,0,25,0.00021,0,0.333333,1,0.0889
2833,2833,,1,1,29,0.067649,0.078955,0,0,0,25,0.00009,0,0,0,0.017945
2834,2834,,3,3,29,0.067906,0.081869,4939,0,0,25,0.000205,0,0.333333,1,0.125152
2835,2835,,3,3,29,0.067906,0.081869,4939,0,0,25,0.000205,0,0.333333,1,0.125152
2836,2836,,3,3,29,0.067906,0.081869,4939,0,0,25,0.000205,0,0.333333,1,0.125152
2837,2837,,7,7,31,0.061987,0.074725,29740.099111,0,0,26,0.000359,0,0.380952,8,0.219781
2838,2838,,6,6,33,0.055846,0.065125,28235.21517,0,0,22,0.000339,0,0.4,6,0.127537
2839,2839,,6,6,34,0.053007,0.061623,5938.700603,0,0,22,0.000338,0,0.333333,5,0.123356
2840,2840,,6,6,32,0.058217,0.070958,18226.833623,0,0,25,0.000328,0,0.266667,4,0.189359
2841,2841,,3,3,31,0.060237,0.070672,1448.60272,0,0,25,0.00019,0,0.333333,1,0.060515
2842,2842,,5,5,34,0.052277,0.058023,14815.5,0,0,24,0.00044,0,0,0,0.035988
2843,2843,,5,5,31,0.062118,0.076703,10954.224348,0,0,23,0.000266,0,0.4,4,0.214549
2844,2844,,1,1,31,0.061699,0.072992,0,0,0,23,0.000081,0,0,0,0.029144
2845,2845,,2,2,33,0.055922,0.068048,0,0,0,23,0.000128,0,1,1,0.118168
2846,2846,,9,9,33,0.056393,0.070783,10516.110013,0,0,23,0.000506,0,0.138889,5,0.200244
2847,2847,,2,2,30,0.063959,0.076175,5961.930415,0,0,25,0.000132,0,0,0,0.069475
2848,2848,,1,1,30,0.06389,0.07527,0,0,0,25,0.000085,0,0,0,0.034754
2849,2849,,2,2,31,0.063299,0.076559,4991.286453,0,0,23,0.000127,0,0,0,0.074687
2850,2850,,2,2,31,0.063299,0.076559,4991.286453,0,0,23,0.000127,0,0,0,0.074687
2851,2851,,10,10,31,0.06114,0.073182,27109.032924,0,0,23,0.000534,0,0.222222,10,0.224507
